day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,2900,RAINFOREST_RESIN,9996,1,9995.0,25.0,0.0,0.0,10004,1,10005.0,25.0,0.0,0.0,10000.0,4.0
-1,3000,RAINFOREST_RESIN,9998,1,9995.0,26.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10001.5,4.0
-1,3100,RAINFOREST_RESIN,9996,2,9995.0,24.0,0.0,0.0,10004,2,10005.0,24.0,0.0,0.0,10000.0,4.0
-1,3200,RAINFOREST_RESIN,9996,1,9995.0,22.0,0.0,0.0,10004,1,10005.0,22.0,0.0,0.0,10000.0,4.0
-1,3300,RAINFOREST_RESIN,9996,2,9995.0,30.0,0.0,0.0,10004,2,10005.0,30.0,0.0,0.0,10000.0,4.0
-1,3400,RAINFOREST_RESIN,9996,2,9995.0,24.0,0.0,0.0,10004,2,10005.0,24.0,0.0,0.0,10000.0,4.0
-1,3500,RAINFOREST_RESIN,9995,26,0.0,0.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10000.0,4.0
-1,3600,RAINFOREST_RESIN,9995,21,0.0,0.0,0.0,0.0,9998,4,10005.0,21.0,0.0,0.0,9996.5,4.0
-1,3700,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,23.0,10004,1,10005.0,23.0,0.0,0.0,10003.0,4.0
-1,3800,RAINFOREST_RESIN,9996,2,9995.0,23.0,0.0,0.0,10002,10,10004.0,2.0,10005.0,23.0,9999.0,6.0
-1,3900,RAINFOREST_RESIN,9998,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,0.0,0.0,10001.0,6.0
-1,4000,RAINFOREST_RESIN,9996,2,9995.0,30.0,0.0,0.0,10004,2,10005.0,30.0,0.0,0.0,10000.0,6.0
-1,4100,RAINFOREST_RESIN,9996,2,9995.0,27.0,0.0,0.0,10004,2,10005.0,27.0,0.0,0.0,10000.0,6.0
-1,4200,RAINFOREST_RESIN,9996,2,9995.0,24.0,0.0,0.0,10002,4,10004.0,2.0,10005.0,24.0,9999.0,6.0
-1,4300,RAINFOREST_RESIN,9995,22,0.0,0.0,0.0,0.0,9998,1,10000.0,6.0,10005.0,22.0,9996.5,6.0
-1,4400,RAINFOREST_RESIN,9995,30,0.0,0.0,0.0,0.0,10005,30,0.0,0.0,0.0,0.0,10000.0,6.0
-1,4500,RAINFOREST_RESIN,9996,1,9995.0,28.0,0.0,0.0,10002,10,10004.0,1.0,10005.0,28.0,9999.0,6.0
-1,4600,RAINFOREST_RESIN,9996,1,9995.0,29.0,0.0,0.0,10002,10,10004.0,1.0,10005.0,29.0,9999.0,6.0
-1,4700,RAINFOREST_RESIN,9996,2,9995.0,30.0,0.0,0.0,10004,2,10005.0,30.0,0.0,0.0,10000.0,6.0
-1,4800,RAINFOREST_RESIN,9998,6,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,0.0,0.0,10001.0,6.0
-1,4900,RAINFOREST_RESIN,9995,22,0.0,0.0,0.0,0.0,10002,7,10005.0,22.0,0.0,0.0,9998.5,6.0
-1,5000,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,0.0,0.0,10001.0,6.0
-1,5100,RAINFOREST_RESIN,9996,1,9995.0,30.0,0.0,0.0,10004,1,10005.0,30.0,0.0,0.0,10000.0,6.0
-1,5200,RAINFOREST_RESIN,9998,9,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,0.0,0.0,10001.0,6.0
-1,5300,RAINFOREST_RESIN,9996,1,9995.0,20.0,0.0,0.0,10004,1,10005.0,20.0,0.0,0.0,10000.0,6.0
-1,5400,RAINFOREST_RESIN,9995,21,0.0,0.0,0.0,0.0,10005,21,0.0,0.0,0.0,0.0,10000.0,6.0
-1,5500,RAINFOREST_RESIN,9995,27,0.0,0.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10000.0,6.0
-1,5600,RAINFOREST_RESIN,9995,28,0.0,0.0,0.0,0.0,10005,28,0.0,0.0,0.0,0.0,10000.0,6.0
-1,5700,RAINFOREST_RESIN,9998,2,9995.0,27.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10001.5,6.0
-1,5800,RAINFOREST_RESIN,9996,1,9995.0,30.0,0.0,0.0,10004,1,10005.0,30.0,0.0,0.0,10000.0,6.0
-1,5900,RAINFOREST_RESIN,9996,2,9995.0,28.0,0.0,0.0,10004,2,10005.0,28.0,0.0,0.0,10000.0,6.0
-1,6000,RAINFOREST_RESIN,9995,30,0.0,0.0,0.0,0.0,10005,30,0.0,0.0,0.0,0.0,10000.0,6.0
-1,6100,RAINFOREST_RESIN,9996,1,9995.0,24.0,0.0,0.0,10004,1,10005.0,24.0,0.0,0.0,10000.0,6.0
-1,6200,RAINFOREST_RESIN,9996,1,9995.0,21.0,0.0,0.0,10004,1,10005.0,21.0,0.0,0.0,10000.0,6.0
-1,6300,RAINFOREST_RESIN,9996,2,9995.0,23.0,0.0,0.0,10004,2,10005.0,23.0,0.0,0.0,10000.0,6.0
-1,6400,RAINFOREST_RESIN,9996,1,9995.0,24.0,0.0,0.0,10004,1,10005.0,24.0,0.0,0.0,10000.0,6.0
-1,6500,RAINFOREST_RESIN,9996,1,9995.0,26.0,0.0,0.0,9998,1,10004.0,1.0,10005.0,26.0,9997.0,6.0
-1,6600,RAINFOREST_RESIN,9996,2,9995.0,24.0,0.0,0.0,10004,2,10005.0,24.0,0.0,0.0,10000.0,6.0
-1,6700,RAINFOREST_RESIN,9995,20,0.0,0.0,0.0,0.0,10002,3,10005.0,20.0,0.0,0.0,9998.5,6.0
-1,6800,RAINFOREST_RESIN,9996,2,9995.0,30.0,0.0,0.0,10004,2,10005.0,30.0,0.0,0.0,10000.0,6.0
-1,6900,RAINFOREST_RESIN,9996,1,9995.0,26.0,0.0,0.0,10002,5,10004.0,1.0,10005.0,26.0,9999.0,6.0
-1,7000,RAINFOREST_RESIN,9998,2,9995.0,27.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10001.5,6.0
-1,7100,RAINFOREST_RESIN,9996,1,9995.0,29.0,0.0,0.0,10004,1,10005.0,29.0,0.0,0.0,10000.0,6.0
-1,7200,RAINFOREST_RESIN,9998,5,9996.0,1.0,9995.0,27.0,10004,1,10005.0,27.0,0.0,0.0,10001.0,6.0
-1,7300,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,0.0,0.0,10003.0,6.0
-1,7400,RAINFOREST_RESIN,9996,1,9995.0,22.0,0.0,0.0,10004,1,10005.0,22.0,0.0,0.0,10000.0,6.0
-1,7500,RAINFOREST_RESIN,9995,25,0.0,0.0,0.0,0.0,10002,10,10005.0,25.0,0.0,0.0,9998.5,6.0
-1,7600,RAINFOREST_RESIN,9996,2,9995.0,20.0,0.0,0.0,10004,2,10005.0,20.0,0.0,0.0,10000.0,6.0
-1,7700,RAINFOREST_RESIN,9995,22,0.0,0.0,0.0,0.0,10005,22,0.0,0.0,0.0,0.0,10000.0,6.0
-1,7800,RAINFOREST_RESIN,9998,3,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,0.0,0.0,10001.0,6.0
-1,7900,RAINFOREST_RESIN,9996,1,9995.0,26.0,0.0,0.0,10004,1,10005.0,26.0,0.0,0.0,10000.0,6.0
-1,8000,RAINFOREST_RESIN,9995,27,0.0,0.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10000.0,6.0
-1,8100,RAINFOREST_RESIN,9996,1,9995.0,22.0,0.0,0.0,10004,1,10005.0,22.0,0.0,0.0,10000.0,6.0
-1,8200,RAINFOREST_RESIN,9995,23,0.0,0.0,0.0,0.0,10005,23,0.0,0.0,0.0,0.0,10000.0,6.0
-1,8300,RAINFOREST_RESIN,9996,1,9995.0,29.0,0.0,0.0,10004,1,10005.0,29.0,0.0,0.0,10000.0,6.0
-1,8400,RAINFOREST_RESIN,9995,28,0.0,0.0,0.0,0.0,10005,28,0.0,0.0,0.0,0.0,10000.0,6.0
-1,8500,RAINFOREST_RESIN,9998,10,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,0.0,0.0,10001.0,6.0
-1,8600,RAINFOREST_RESIN,9996,1,9995.0,22.0,0.0,0.0,10004,1,10005.0,22.0,0.0,0.0,10000.0,6.0
-1,8700,RAINFOREST_RESIN,9998,10,9995.0,27.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10001.5,6.0
-1,8800,RAINFOREST_RESIN,9995,25,0.0,0.0,0.0,0.0,9998,1,10005.0,25.0,0.0,0.0,9996.5,6.0
-1,8900,RAINFOREST_RESIN,9998,9,9995.0,26.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10001.5,8.0
-1,9000,RAINFOREST_RESIN,9996,2,9995.0,29.0,0.0,0.0,10004,2,10005.0,29.0,0.0,0.0,10000.0,8.0
-1,9100,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,0.0,0.0,10001.0,8.0
-1,9200,RAINFOREST_RESIN,9998,10,9995.0,27.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10001.5,8.0
-1,9300,RAINFOREST_RESIN,9996,1,9995.0,20.0,0.0,0.0,10004,1,10005.0,20.0,0.0,0.0,10000.0,8.0
-1,9400,RAINFOREST_RESIN,9998,2,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,0.0,0.0,10001.0,8.0
-1,9500,RAINFOREST_RESIN,9996,1,9995.0,30.0,0.0,0.0,10004,1,10005.0,30.0,0.0,0.0,10000.0,8.0
-1,9600,RAINFOREST_RESIN,9996,1,9995.0,30.0,0.0,0.0,10004,1,10005.0,30.0,0.0,0.0,10000.0,8.0
-1,9700,RAINFOREST_RESIN,9995,22,0.0,0.0,0.0,0.0,10002,1,10005.0,22.0,0.0,0.0,9998.5,8.0
-1,9800,RAINFOREST_RESIN,9995,26,0.0,0.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10000.0,8.0
-1,9900,RAINFOREST_RESIN,9995,25,0.0,0.0,0.0,0.0,10005,25,0.0,0.0,0.0,0.0,10000.0,8.0
-1,10000,RAINFOREST_RESIN,9995,28,0.0,0.0,0.0,0.0,10005,28,0.0,0.0,0.0,0.0,10000.0,8.0
-1,10100,RAINFOREST_RESIN,9996,1,9995.0,24.0,0.0,0.0,10002,3,10004.0,1.0,10005.0,24.0,9999.0,8.0
-1,10200,RAINFOREST_RESIN,9996,2,9995.0,26.0,0.0,0.0,10004,2,10005.0,26.0,0.0,0.0,10000.0,8.0
-1,10300,RAINFOREST_RESIN,9998,4,9995.0,27.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10001.5,8.0
-1,10400,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,0.0,0.0,10003.0,8.0
-1,10500,RAINFOREST_RESIN,9998,4,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,0.0,0.0,10001.0,8.0
-1,10600,RAINFOREST_RESIN,9996,2,9995.0,29.0,0.0,0.0,10000,4,10004.0,2.0,10005.0,29.0,9998.0,8.0
-1,10700,RAINFOREST_RESIN,9998,8,9995.0,28.0,0.0,0.0,10005,28,0.0,0.0,0.0,0.0,10001.5,8.0
-1,10800,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,0.0,0.0,10001.0,8.0
-1,10900,RAINFOREST_RESIN,9996,1,9995.0,27.0,0.0,0.0,10004,1,10005.0,27.0,0.0,0.0,10000.0,8.0
-1,11000,RAINFOREST_RESIN,9995,24,0.0,0.0,0.0,0.0,10002,7,10005.0,24.0,0.0,0.0,9998.5,8.0
-1,11100,RAINFOREST_RESIN,9998,3,9995.0,21.0,0.0,0.0,10005,21,0.0,0.0,0.0,0.0,10001.5,8.0
-1,11200,RAINFOREST_RESIN,9996,2,9995.0,21.0,0.0,0.0,10002,7,10004.0,2.0,10005.0,21.0,9999.0,8.0
-1,11300,RAINFOREST_RESIN,9996,1,9995.0,21.0,0.0,0.0,10004,1,10005.0,21.0,0.0,0.0,10000.0,8.0
-1,11400,RAINFOREST_RESIN,9996,1,9995.0,25.0,0.0,0.0,10004,1,10005.0,25.0,0.0,0.0,10000.0,8.0
-1,11500,RAINFOREST_RESIN,9996,1,9995.0,25.0,0.0,0.0,10002,7,10004.0,1.0,10005.0,25.0,9999.0,8.0
-1,11600,RAINFOREST_RESIN,9996,2,9995.0,27.0,0.0,0.0,10002,2,10004.0,2.0,10005.0,27.0,9999.0,8.0
-1,11700,RAINFOREST_RESIN,9996,2,9995.0,21.0,0.0,0.0,10004,2,10005.0,21.0,0.0,0.0,10000.0,8.0
-1,11800,RAINFOREST_RESIN,9998,10,9995.0,29.0,0.0,0.0,10000,5,10005.0,29.0,0.0,0.0,9999.0,8.0
-1,11900,RAINFOREST_RESIN,9996,2,9995.0,30.0,0.0,0.0,10004,2,10005.0,30.0,0.0,0.0,10000.0,8.0
-1,12000,RAINFOREST_RESIN,10002,1,9995.0,20.0,0.0,0.0,10005,20,0.0,0.0,0.0,0.0,10003.5,8.0
-1,12100,RAINFOREST_RESIN,9996,2,9995.0,25.0,0.0,0.0,10004,2,10005.0,25.0,0.0,0.0,10000.0,8.0
-1,12200,RAINFOREST_RESIN,9996,2,9995.0,28.0,0.0,0.0,10004,2,10005.0,28.0,0.0,0.0,10000.0,8.0
-1,12300,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,28.0,10004,1,10005.0,28.0,0.0,0.0,10001.0,8.0
-1,12400,RAINFOREST_RESIN,9995,26,0.0,0.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10000.0,8.0
-1,12500,RAINFOREST_RESIN,9995,20,0.0,0.0,0.0,0.0,10005,20,0.0,0.0,0.0,0.0,10000.0,8.0
-1,12600,RAINFOREST_RESIN,9995,22,0.0,0.0,0.0,0.0,10005,22,0.0,0.0,0.0,0.0,10000.0,8.0
-1,12700,RAINFOREST_RESIN,9996,2,9995.0,20.0,0.0,0.0,10004,2,10005.0,20.0,0.0,0.0,10000.0,8.0
-1,12800,RAINFOREST_RESIN,9996,2,9995.0,20.0,0.0,0.0,10004,2,10005.0,20.0,0.0,0.0,10000.0,8.0
-1,12900,RAINFOREST_RESIN,9996,1,9995.0,28.0,0.0,0.0,10002,3,10004.0,1.0,10005.0,28.0,9999.0,8.0
-1,13000,RAINFOREST_RESIN,10002,1,9995.0,20.0,0.0,0.0,10005,20,0.0,0.0,0.0,0.0,10003.5,8.0
-1,13100,RAINFOREST_RESIN,9996,1,9995.0,25.0,0.0,0.0,10004,1,10005.0,25.0,0.0,0.0,10000.0,8.0
-1,13200,RAINFOREST_RESIN,9998,2,9995.0,22.0,0.0,0.0,10005,22,0.0,0.0,0.0,0.0,10001.5,8.0
-1,13300,RAINFOREST_RESIN,9995,24,0.0,0.0,0.0,0.0,10005,24,0.0,0.0,0.0,0.0,10000.0,8.0
-1,13400,RAINFOREST_RESIN,9996,2,9995.0,30.0,0.0,0.0,10004,2,10005.0,30.0,0.0,0.0,10000.0,8.0
-1,13500,RAINFOREST_RESIN,9995,30,0.0,0.0,0.0,0.0,10005,30,0.0,0.0,0.0,0.0,10000.0,8.0
-1,13600,RAINFOREST_RESIN,9995,25,0.0,0.0,0.0,0.0,10002,10,10005.0,25.0,0.0,0.0,9998.5,8.0
-1,13700,RAINFOREST_RESIN,9996,1,9995.0,20.0,0.0,0.0,9998,4,10004.0,1.0,10005.0,20.0,9997.0,8.0
-1,13800,RAINFOREST_RESIN,9996,2,9995.0,20.0,0.0,0.0,10004,2,10005.0,20.0,0.0,0.0,10000.0,8.0
-1,13900,RAINFOREST_RESIN,9996,2,9995.0,20.0,0.0,0.0,10000,6,10004.0,2.0,10005.0,20.0,9998.0,8.0
-1,14000,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,0.0,0.0,10001.0,8.0
-1,14100,RAINFOREST_RESIN,9996,2,9995.0,23.0,0.0,0.0,10004,2,10005.0,23.0,0.0,0.0,10000.0,8.0
-1,14200,RAINFOREST_RESIN,9995,21,0.0,0.0,0.0,0.0,10005,21,0.0,0.0,0.0,0.0,10000.0,8.0
-1,14300,RAINFOREST_RESIN,9996,2,9995.0,27.0,0.0,0.0,10004,2,10005.0,27.0,0.0,0.0,10000.0,8.0
-1,14400,RAINFOREST_RESIN,9996,1,9995.0,29.0,0.0,0.0,10004,1,10005.0,29.0,0.0,0.0,10000.0,8.0
-1,14500,RAINFOREST_RESIN,9995,24,0.0,0.0,0.0,0.0,10002,1,10005.0,24.0,0.0,0.0,9998.5,8.0
-1,14600,RAINFOREST_RESIN,9996,2,9995.0,26.0,0.0,0.0,10000,2,10004.0,2.0,10005.0,26.0,9998.0,8.0
-1,14700,RAINFOREST_RESIN,9995,30,0.0,0.0,0.0,0.0,10002,7,10005.0,30.0,0.0,0.0,9998.5,8.0
-1,14800,RAINFOREST_RESIN,9995,28,0.0,0.0,0.0,0.0,10002,6,10005.0,28.0,0.0,0.0,9998.5,8.0
-1,14900,RAINFOREST_RESIN,10000,4,9995.0,26.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10002.5,8.0
-1,15000,RAINFOREST_RESIN,9998,1,9995.0,25.0,0.0,0.0,10005,25,0.0,0.0,0.0,0.0,10001.5,8.0
-1,15100,RAINFOREST_RESIN,9995,22,0.0,0.0,0.0,0.0,10005,22,0.0,0.0,0.0,0.0,10000.0,8.0
-1,15200,RAINFOREST_RESIN,9998,6,9995.0,27.0,0.0,0.0,10005,27,0.0,0.0,0.0,0.0,10001.5,8.0
-1,15300,RAINFOREST_RESIN,9995,26,0.0,0.0,0.0,0.0,10002,1,10005.0,26.0,0.0,0.0,9998.5,8.0
-1,15400,RAINFOREST_RESIN,9996,2,9995.0,28.0,0.0,0.0,9998,1,10004.0,2.0,10005.0,28.0,9997.0,8.0
-1,15500,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,0.0,0.0,10003.0,8.0
-1,15600,RAINFOREST_RESIN,9996,2,9995.0,24.0,0.0,0.0,10004,2,10005.0,24.0,0.0,0.0,10000.0,10.0
-1,15700,RAINFOREST_RESIN,10002,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,0.0,0.0,10003.0,10.0
-1,15800,RAINFOREST_RESIN,9998,10,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,0.0,0.0,10001.0,10.0
-1,15900,RAINFOREST_RESIN,9996,2,9995.0,29.0,0.0,0.0,10000,6,10004.0,2.0,10005.0,29.0,9998.0,10.0
-1,16000,RAINFOREST_RESIN,9996,2,9995.0,27.0,0.0,0.0,10002,6,10004.0,2.0,10005.0,27.0,9999.0,10.0
-1,16100,RAINFOREST_RESIN,9995,21,0.0,0.0,0.0,0.0,10000,2,10002.0,10.0,10005.0,21.0,9997.5,10.0
-1,16200,RAINFOREST_RESIN,9995,24,0.0,0.0,0.0,0.0,9998,1,10005.0,24.0,0.0,0.0,9996.5,10.0
-1,16300,RAINFOREST_RESIN,9996,1,9995.0,22.0,0.0,0.0,10004,1,10005.0,22.0,0.0,0.0,10000.0,10.0
-1,16400,RAINFOREST_RESIN,9996,2,9995.0,30.0,0.0,0.0,10002,3,10004.0,2.0,10005.0,30.0,9999.0,10.0
-1,16500,RAINFOREST_RESIN,9996,2,9995.0,21.0,0.0,0.0,10002,7,10004.0,2.0,10005.0,21.0,9999.0,10.0
-1,16600,RAINFOREST_RESIN,9998,4,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,0.0,0.0,10001.0,10.0
-1,16700,RAINFOREST_RESIN,10002,1,9995.0,26.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10003.5,10.0
-1,16800,RAINFOREST_RESIN,9995,26,0.0,0.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10000.0,10.0
-1,16900,RAINFOREST_RESIN,9996,1,9995.0,25.0,0.0,0.0,10004,1,10005.0,25.0,0.0,0.0,10000.0,10.0
-1,17000,RAINFOREST_RESIN,9998,9,9995.0,29.0,0.0,0.0,10005,29,0.0,0.0,0.0,0.0,10001.5,10.0
-1,17100,RAINFOREST_RESIN,9996,2,9995.0,21.0,0.0,0.0,10004,2,10005.0,21.0,0.0,0.0,10000.0,10.0
-1,17200,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,0.0,0.0,10001.0,10.0
-1,17300,RAINFOREST_RESIN,9996,2,9995.0,23.0,0.0,0.0,10002,9,10004.0,2.0,10005.0,23.0,9999.0,10.0
-1,17400,RAINFOREST_RESIN,10000,6,9998.0,7.0,9995.0,28.0,10005,28,0.0,0.0,0.0,0.0,10002.5,10.0
-1,17500,RAINFOREST_RESIN,9995,26,0.0,0.0,0.0,0.0,10005,26,0.0,0.0,0.0,0.0,10000.0,10.0
-1,17600,RAINFOREST_RESIN,9998,6,9995.0,30.0,0.0,0.0,10005,30,0.0,0.0,0.0,0.0,10001.5,10.0
-1,17700,RAINFOREST_RESIN,9996,2,9995.0,27.0,0.0,0.0,10004,2,10005.0,27.0,0.0,0.0,10000.0,10.0
-1,17800,RAINFOREST_RESIN,9996,2,9995.0,24.0,0.0,0.0,10002,5,10004.0,2.0,10005.0,24.0,9999.0,10.0
-1,17900,RAINFOREST_RESIN,9995,23,0.0,0.0,0.0,0.0,10005,23,0.0,0.0,0.0,0.0,10000.0,10.0
-1,18000,RAINFOREST_RESIN,9996,2,9995.0,25.0,0.0,0.0,10004,2,10005.0,25.0,0.0,0.0,10000.0,10.0
-1,18100,RAINFOREST_RESIN,9995,20,0.0,0.0,0.0,0.0,10005,20,0.0,0.0,0.0,0.0,10000.0,10.0
-1,18200,RAINFOREST_RESIN,9996,1,9995.0,25.0,0.0,0.0,10004,1,10005.0,25.0,0.0,0.0,10000.0,10.0
-1,18300,RAINFOREST_RESIN,9996,2,9995.0,23.0,0.0,0.0,10004,2,10005.0,23.0,0.0,0.0,10000.0,10.0
-1,18400,RAINFOREST_RESIN,9996,2,9995.0,23.0,0.0,0.0,10004,2,10005.0,23.0,0.0,0.0,10000.0,10.0
-1,18500,RAINFOREST_RESIN,9995,29,0.0,0.0,0.0,0.0,10000,2,10005.0,29.0,0.0,0.0,9997.5,10.0
-1,18600,RAINFOREST_RESIN,10002,1,9995.0,20.0,0.0,0.0,10005,20,0.0,0.0,0.0,0.0,10003.5,10.0
-1,18700,RAINFOREST_RESIN,9995,22,0.0,0.0,0.0,0.0,10005,22,0.0,0.0,0.0,0.0,10000.0,12.0
-1,18800,RAINFOREST_RESIN,9996,2,9995.0,26.0,0.0,0.0,10004,2,10005.0,26.0,0.0,0.0,10000.0,12.0
-1,18900,RAINFOREST_RESIN,9998,2,9995.0,22.0,0.0,0.0,10005,22,0.0,0.0,0.0,0.0,10001.5,12.0
-1,19000,RAINFOREST_RESIN,9996,2,9995.0,26.0,0.0,0.0,10004,2,10005.0,26.0,0.0,0.0,10000.0,12.0
-1,19100,RAINFOREST_RESIN,9996,2,9995.0,26.0,0.0,0.0,10004,2,10005.0,26.0,0.0,0.0,10000.0,12.0
